date,ticker,open,high,low,close,volume,ma_20,ma_50,ma_200,daily_ret,volatility,rsi_14,macd,signal,bb_mid,bb_upper,bb_lower,mkt_cap_M
2020-08-06,ENERGY,57.7,58.52,57.01,58.01,913374,55.513,57.3288,66.557,0.054152,0.023396,58.51,-0.3131,-0.5509,55.513,57.7099,53.3161,104534.0
2020-08-07,ENERGY,61.04,61.16,60.78,60.89,826616,55.8505,57.2842,66.503,0.049647,0.025462,63.56,0.1184,-0.4171,55.8505,59.0185,52.6825,109724.0
2020-08-10,ENERGY,61.78,62.32,61.42,61.72,267962,56.201,57.2588,66.463,0.013631,0.025499,64.48,0.5213,-0.2294,56.201,60.2628,52.1392,111219.0
2020-08-11,ENERGY,59.23,60.08,58.98,59.77,212292,56.4425,57.235,66.402,-0.031594,0.026877,70.2,0.6755,-0.0484,56.4425,60.7552,52.1298,107706.0
2020-08-12,ENERGY,59.59,60.83,59.1,60.41,876815,56.737,57.2404,66.3399,0.010708,0.026752,65.58,0.8397,0.1292,56.737,61.2944,52.1796,108859.0
2020-08-13,ENERGY,60.42,60.98,58.86,59.57,575320,56.9505,57.2348,66.276,-0.013905,0.027004,62.25,0.8917,0.2817,56.9505,61.6231,52.2779,107345.0
2020-08-14,ENERGY,58.3,58.41,57.27,57.56,427390,57.0515,57.211,66.1969,-0.033742,0.028296,51.42,0.762,0.3778,57.0515,61.6829,52.4201,103723.0
2020-08-17,ENERGY,55.77,56.46,55.56,56.22,564989,57.042,57.1912,66.1187,-0.02328,0.028656,49.12,0.5448,0.4112,57.042,61.6797,52.4043,101308.0
2020-08-18,ENERGY,54.52,55.54,53.91,55.23,425912,56.963,57.1206,66.04,-0.017609,0.028876,49.09,0.2894,0.3868,56.963,61.6706,52.2554,99524.0
2020-08-19,ENERGY,56.52,56.59,55.79,56.05,638263,57.0915,57.0506,65.9676,0.014847,0.025656,51.83,0.1514,0.3397,57.0915,61.5315,52.6515,101002.0
2020-08-20,ENERGY,56.26,57.11,56.04,56.94,494067,57.128,56.9912,65.8965,0.015879,0.023258,55.55,0.1126,0.2943,57.128,61.5495,52.7065,102606.0
2020-08-21,ENERGY,56.66,58.14,56.55,57.1,508678,57.1785,56.9438,65.832,0.00281,0.02325,56.48,0.0937,0.2542,57.1785,61.573,52.784,102894.0
2020-08-24,ENERGY,57.15,58.27,56.78,57.6,529683,57.202,56.9108,65.7663,0.008757,0.022966,58.79,0.1177,0.2269,57.202,61.6005,52.8035,103795.0
2020-08-25,ENERGY,59.29,59.81,58.31,58.95,782415,57.3245,56.9128,65.7177,0.023438,0.023334,60.78,0.2428,0.2301,57.3245,61.7768,52.8722,106228.0
2020-08-26,ENERGY,61.47,61.8,61.13,61.38,644332,57.6175,56.9512,65.695,0.041221,0.024379,59.56,0.5319,0.2904,57.6175,62.3333,52.9017,110607.0
2020-08-27,ENERGY,62.14,62.85,61.34,62.15,732584,57.953,56.9998,65.6805,0.012545,0.024376,54.06,0.8138,0.3951,57.953,62.9621,52.9439,111994.0
2020-08-28,ENERGY,64.45,64.77,63.56,63.77,314951,58.3895,57.0578,65.6646,0.026066,0.024561,56.28,1.1546,0.547,58.3895,63.8325,52.9465,114914.0
2020-08-31,ENERGY,62.62,63.92,62.38,63.24,521823,58.8075,57.129,65.6494,-0.008311,0.024713,61.65,1.3662,0.7108,58.8075,64.3977,53.2173,113958.0
2020-09-01,ENERGY,63.86,64.38,63.03,63.39,307965,59.249,57.2028,65.6179,0.002372,0.024549,60.35,1.5284,0.8744,59.249,64.8215,53.6765,114229.0
2020-09-02,ENERGY,65.83,66.66,65.23,66.04,730703,59.7995,57.3264,65.597,0.041805,0.025701,69.96,1.8494,1.0694,59.7995,65.7777,53.8213,119004.0
2020-09-03,ENERGY,67.96,69.17,67.51,67.95,423186,60.2965,57.5424,65.58,0.028922,0.023952,82.25,2.2322,1.3019,60.2965,67.2254,53.3676,122446.0
2020-09-04,ENERGY,68.61,68.95,68.34,68.81,593896,60.6925,57.7674,65.562,0.012656,0.021927,90.28,2.5753,1.5566,60.6925,68.6003,52.7847,123996.0
2020-09-07,ENERGY,68.81,68.83,67.62,68.25,655136,61.019,57.9822,65.5354,-0.008138,0.022087,92.83,2.7701,1.7993,61.019,69.6148,52.4232,122986.0
2020-09-08,ENERGY,68.45,68.87,68.06,68.21,709616,61.441,58.2152,65.512,-0.000586,0.020385,92.16,2.8879,2.017,61.441,70.5895,52.2925,122914.0
2020-09-09,ENERGY,68.73,70.08,68.03,69.03,704895,61.872,58.4678,65.4705,0.012022,0.020401,92.13,3.0127,2.2162,61.872,71.6093,52.1347,124392.0
2020-09-10,ENERGY,66.5,66.61,64.46,65.69,470352,62.178,58.6622,65.4282,-0.048385,0.023475,74.5,2.8098,2.3349,62.178,71.995,52.361,118373.0
2020-09-11,ENERGY,66.66,67.26,65.8,66.39,599513,62.6195,58.8782,65.3871,0.010656,0.021629,74.79,2.6746,2.4028,62.6195,72.3559,52.8831,119635.0
2020-09-14,ENERGY,67.89,68.19,66.57,67.37,441517,63.177,59.1042,65.3633,0.014761,0.02043,74.25,2.6163,2.4455,63.177,72.6437,53.7103,121401.0
2020-09-15,ENERGY,66.13,66.3,65.84,66.28,235202,63.7295,59.3126,65.3481,-0.016179,0.020333,65.29,2.4539,2.4472,63.7295,72.5081,54.9509,119437.0
2020-09-16,ENERGY,65.45,65.78,64.86,65.26,1149191,64.19,59.5174,65.3192,-0.015389,0.021016,59.56,2.2174,2.4012,64.19,72.2055,56.1745,117599.0
2020-09-17,ENERGY,64.61,65.15,64.24,64.81,400918,64.5835,59.7258,65.2915,-0.006895,0.021175,53.44,1.9709,2.3152,64.5835,71.8369,57.3301,116788.0
2020-09-18,ENERGY,66.13,66.62,66.03,66.5,151772,65.0535,59.973,65.274,0.026076,0.021584,60.02,1.8901,2.2302,65.0535,71.4304,58.6766,119833.0
2020-09-21,ENERGY,67.0,67.85,66.61,67.25,462877,65.536,60.2238,65.2592,0.011278,0.021597,61.45,1.8651,2.1571,65.536,70.9216,60.1504,121184.0
2020-09-22,ENERGY,69.34,71.39,69.0,69.99,688805,66.088,60.5248,65.2586,0.040743,0.022573,61.65,2.0428,2.1343,66.088,70.8595,61.3165,126122.0
2020-09-23,ENERGY,70.21,71.48,70.2,71.03,751817,66.5705,60.855,65.2508,0.014859,0.021319,59.58,2.2418,2.1558,66.5705,71.2888,61.8522,127996.0
2020-09-24,ENERGY,71.98,73.33,71.37,73.0,915826,67.113,61.209,65.2567,0.027735,0.021772,62.19,2.5292,2.2305,67.113,72.1738,62.0522,131546.0
2020-09-25,ENERGY,73.07,74.32,72.32,72.69,332716,67.559,61.552,65.255,-0.004247,0.021524,63.11,2.7009,2.3246,67.559,72.9413,62.1767,130987.0
2020-09-28,ENERGY,72.69,73.73,71.57,73.7,515545,68.082,61.8978,65.2587,0.013895,0.021276,65.33,2.8852,2.4367,68.082,73.7238,62.4402,132807.0
2020-09-29,ENERGY,75.03,75.58,73.78,74.81,636504,68.653,62.2578,65.2641,0.015061,0.021291,65.88,3.0853,2.5664,68.653,74.5988,62.7072,134808.0
2020-09-30,ENERGY,73.07,74.0,72.34,73.36,620305,69.019,62.6554,65.259,-0.019382,0.020645,73.51,3.0912,2.6714,69.019,75.1846,62.8534,132195.0
2020-10-01,ENERGY,74.57,74.7,73.03,74.25,644964,69.334,63.0162,65.25,0.012132,0.019972,73.82,3.1316,2.7634,69.334,75.9004,62.7676,133798.0
2020-10-02,ENERGY,73.43,74.07,72.52,74.0,245834,69.5935,63.3744,65.2328,-0.003367,0.019954,71.02,3.1076,2.8322,69.5935,76.4753,62.7117,133348.0
2020-10-05,ENERGY,72.42,73.12,72.19,73.02,446102,69.832,63.6922,65.2114,-0.013243,0.020147,71.52,2.9752,2.8608,69.832,76.8471,62.8169,131582.0
2020-10-06,ENERGY,71.81,72.12,71.22,71.48,651658,69.9955,63.9918,65.1735,-0.02109,0.020879,69.22,2.7147,2.8316,69.9955,77.0039,62.9871,128807.0
2020-10-07,ENERGY,71.84,72.58,71.5,71.85,203455,70.1365,64.3184,65.1504,0.005176,0.020771,71.86,2.5092,2.7671,70.1365,77.1765,63.0965,129474.0
2020-10-08,ENERGY,71.35,72.02,70.98,71.45,760532,70.4245,64.6386,65.131,-0.005567,0.017177,66.71,2.2877,2.6712,70.4245,77.1634,63.6856,128753.0
2020-10-09,ENERGY,74.52,75.14,73.74,73.95,598849,70.8025,65.0168,65.1182,0.03499,0.018461,70.23,2.2876,2.5945,70.8025,77.4358,64.1692,133258.0
2020-10-12,ENERGY,76.47,77.31,74.95,75.49,1116720,71.2085,65.429,65.1048,0.020825,0.018669,67.9,2.3842,2.5525,71.2085,77.9503,64.4667,136033.0
2020-10-13,ENERGY,75.55,77.12,74.6,76.16,866771,71.7025,65.861,65.1018,0.008875,0.017938,67.11,2.4862,2.5392,71.7025,78.3713,65.0337,137240.0
2020-10-14,ENERGY,77.08,77.13,76.81,77.01,909114,72.29,66.3006,65.0991,0.011161,0.017149,64.46,2.6056,2.5525,72.29,78.6313,65.9487,138772.0
2020-10-15,ENERGY,79.2,79.8,79.17,79.36,320449,73.0175,66.7276,65.1088,0.030516,0.017425,70.96,2.8569,2.6134,73.0175,79.0778,66.9572,143007.0
2020-10-16,ENERGY,81.54,82.13,80.1,80.38,379299,73.7115,67.1174,65.1214,0.012853,0.017043,70.98,3.1026,2.7112,73.7115,79.8081,67.6149,144845.0
2020-10-19,ENERGY,78.94,79.38,78.65,79.17,332342,74.3075,67.4664,65.1172,-0.015053,0.017906,63.61,3.1632,2.8016,74.3075,80.0656,68.5494,142664.0
2020-10-20,ENERGY,78.85,79.82,77.47,79.7,665192,74.793,67.865,65.1106,0.006694,0.016201,70.99,3.2169,2.8847,74.793,80.6548,68.9312,143619.0
2020-10-21,ENERGY,80.48,82.02,79.61,79.71,527902,75.227,68.251,65.0976,0.000125,0.016143,69.2,3.2231,2.9524,75.227,81.2,69.254,143637.0
2020-10-22,ENERGY,80.25,82.56,79.95,81.46,564811,75.65,68.6888,65.1064,0.021955,0.015779,73.73,3.3309,3.0281,75.65,82.1352,69.1648,146791.0
2020-10-23,ENERGY,81.04,82.45,79.42,79.99,365181,76.015,69.1374,65.1184,-0.018046,0.016517,71.5,3.2601,3.0745,76.015,82.6194,69.4106,144142.0
2020-10-26,ENERGY,79.45,80.36,79.44,79.71,453577,76.3155,69.6072,65.1152,-0.0035,0.016478,77.53,3.1451,3.0886,76.3155,83.0225,69.6085,143637.0
2020-10-27,ENERGY,78.54,78.71,77.06,77.48,758107,76.449,70.0522,65.0952,-0.027976,0.017728,66.75,2.8413,3.0391,76.449,83.1361,69.7619,139619.0
2020-10-28,ENERGY,78.56,78.61,78.08,78.42,395555,76.702,70.4996,65.0752,0.012132,0.017127,70.09,2.6459,2.9605,76.702,83.279,70.125,141313.0
2020-10-29,ENERGY,79.55,80.63,78.0,78.4,733286,76.9095,70.9288,65.0641,-0.000255,0.017021,64.96,2.4611,2.8606,76.9095,83.4223,70.3967,141277.0
2020-10-30,ENERGY,78.66,81.0,77.75,79.67,840099,77.193,71.3802,65.0574,0.016199,0.017206,64.32,2.3895,2.7664,77.193,83.6661,70.7199,143565.0
2020-11-02,ENERGY,79.48,80.02,79.18,79.22,373357,77.503,71.8126,65.0628,-0.005648,0.01689,60.64,2.2703,2.6672,77.503,83.7235,71.2825,142754.0
2020-11-03,ENERGY,81.45,81.95,80.81,80.98,516902,77.978,72.2532,65.0895,0.022217,0.016238,62.98,2.2914,2.592,77.978,83.6923,72.2637,145926.0
2020-11-04,ENERGY,79.74,80.07,78.87,79.05,331854,78.338,72.6066,65.1114,-0.023833,0.017591,48.96,2.1279,2.4992,78.338,83.282,73.394,142448.0
2020-11-05,ENERGY,78.66,79.21,78.64,79.03,507686,78.717,72.9442,65.1378,-0.000253,0.017463,45.13,1.974,2.3942,78.717,82.4521,74.9819,142412.0
2020-11-06,ENERGY,77.32,78.5,76.42,78.17,304700,78.928,73.2322,65.1473,-0.010882,0.01632,46.3,1.7623,2.2678,78.928,81.9351,75.9209,140862.0
2020-11-09,ENERGY,79.49,80.45,77.53,78.55,460817,79.081,73.5384,65.1494,0.004861,0.015778,45.7,1.6066,2.1355,79.081,81.6277,76.5343,141547.0
2020-11-10,ENERGY,81.85,82.52,81.66,81.94,791242,79.37,73.9094,65.1768,0.043157,0.018225,56.66,1.7368,2.0558,79.37,81.8314,76.9086,147656.0
2020-11-11,ENERGY,82.06,82.51,80.79,81.37,520635,79.588,74.216,65.2076,-0.006956,0.018291,49.71,1.7735,1.9993,79.588,81.9392,77.2368,146629.0
2020-11-12,ENERGY,80.4,81.36,80.3,81.25,308370,79.6825,74.482,65.2312,-0.001475,0.017111,54.43,1.7725,1.954,79.6825,82.1444,77.2206,146412.0
2020-11-13,ENERGY,81.15,81.84,79.99,81.43,164718,79.735,74.7344,65.2582,0.002215,0.016898,56.09,1.7659,1.9164,79.735,82.3021,77.1679,146737.0
2020-11-16,ENERGY,82.88,84.4,82.46,83.57,376109,79.955,75.0408,65.2876,0.02628,0.017379,71.7,1.9113,1.9153,79.955,83.0234,76.8866,150593.0
2020-11-17,ENERGY,82.69,83.04,81.76,82.45,645545,80.0925,75.3256,65.3054,-0.013402,0.017723,64.18,1.914,1.9151,80.0925,83.3532,76.8318,148575.0
2020-11-18,ENERGY,82.97,84.02,81.93,82.6,268100,80.237,75.597,65.33,0.001819,0.017718,64.64,1.9064,1.9133,80.237,83.6775,76.7965,148845.0
2020-11-19,ENERGY,81.83,82.25,81.7,81.89,394573,80.2585,75.921,65.3446,-0.008596,0.017211,58.06,1.822,1.8951,80.2585,83.7364,76.7806,147566.0
2020-11-20,ENERGY,80.27,80.39,78.12,79.31,412147,80.2245,76.1794,65.3503,-0.031506,0.018205,50.28,1.5293,1.8219,80.2245,83.7266,76.7224,142917.0
2020-11-23,ENERGY,79.37,80.11,78.71,78.76,318258,80.177,76.4072,65.3578,-0.006935,0.018253,42.45,1.2387,1.7053,80.177,83.7339,76.6201,141926.0
2020-11-24,ENERGY,80.82,82.03,80.71,81.4,386020,80.373,76.7096,65.387,0.03352,0.018548,57.62,1.2075,1.6057,80.373,83.7305,77.0155,146683.0
2020-11-25,ENERGY,79.39,79.59,78.21,79.3,521148,80.417,76.9904,65.3945,-0.025799,0.019443,50.77,1.0018,1.4849,80.417,83.6888,77.1452,142899.0
2020-11-26,ENERGY,78.27,80.44,77.76,79.37,220893,80.4655,77.2816,65.3996,0.000883,0.019442,53.59,0.8348,1.3549,80.4655,83.6386,77.2924,143025.0
2020-11-27,ENERGY,80.6,81.39,79.91,81.21,842190,80.5425,77.5758,65.4153,0.023183,0.019792,57.32,0.8412,1.2522,80.5425,83.7091,77.3759,146340.0
2020-11-30,ENERGY,82.24,82.36,81.31,81.55,550340,80.659,77.8618,65.4272,0.004187,0.019737,48.71,0.8638,1.1745,80.659,83.792,77.526,146953.0
2020-12-01,ENERGY,81.76,81.84,81.24,81.4,519831,80.68,78.09,65.4373,-0.001839,0.019141,50.1,0.8596,1.1115,80.68,83.8276,77.5324,146683.0
2020-12-02,ENERGY,83.86,84.58,82.41,82.68,667425,80.8615,78.323,65.4477,0.015725,0.018536,54.51,0.9487,1.079,80.8615,84.0319,77.6911,148989.0
2020-12-03,ENERGY,83.85,84.86,83.61,84.75,1473415,81.1475,78.558,65.4728,0.025036,0.019195,59.36,1.1728,1.0977,81.1475,84.6381,77.6569,152720.0
2020-12-04,ENERGY,86.06,87.68,85.82,86.58,368807,81.568,78.8358,65.5112,0.021593,0.019273,58.63,1.481,1.1744,81.568,85.5412,77.5948,156017.0
2020-12-07,ENERGY,90.29,90.5,89.14,90.31,415288,82.156,79.168,65.5697,0.043082,0.021041,69.61,2.0031,1.3401,82.156,87.4947,76.8173,162739.0
2020-12-08,ENERGY,91.33,93.57,91.3,92.6,467134,82.689,79.5238,65.6422,0.025357,0.019779,72.54,2.5721,1.5865,82.689,89.7784,75.5996,166865.0
2020-12-09,ENERGY,93.3,93.61,91.97,92.8,797631,83.2605,79.9126,65.7224,0.00216,0.019561,75.17,3.0045,1.8701,83.2605,91.6295,74.8915,167226.0
2020-12-10,ENERGY,94.82,95.19,94.39,94.63,711784,83.9295,80.3202,65.8196,0.01972,0.019664,86.62,3.455,2.1871,83.9295,93.6516,74.2074,170523.0
2020-12-11,ENERGY,94.27,95.41,93.72,95.03,724925,84.6095,80.7408,65.9242,0.004227,0.019639,89.17,3.8005,2.5098,84.6095,95.4353,73.7837,171244.0
2020-12-14,ENERGY,94.47,94.98,93.49,93.72,336241,85.117,81.1548,66.0251,-0.013785,0.019712,81.69,3.9234,2.7925,85.117,96.6652,73.5688,168883.0
2020-12-15,ENERGY,95.72,97.41,95.64,96.54,399608,85.8215,81.656,66.1506,0.03009,0.019866,92.76,4.1999,3.074,85.8215,98.3612,73.2818,173965.0
2020-12-16,ENERGY,96.11,96.31,95.51,96.21,340693,86.502,82.1432,66.2787,-0.003418,0.019987,91.23,4.3423,3.3276,86.502,99.7621,73.2419,173370.0
2020-12-17,ENERGY,92.87,93.66,91.13,92.41,433957,87.028,82.5624,66.3802,-0.039497,0.022376,75.02,4.1013,3.4824,87.028,100.3522,73.7038,166523.0
2020-12-18,ENERGY,91.48,93.6,90.65,91.69,513043,87.647,82.9172,66.4739,-0.007791,0.020843,72.28,3.8083,3.5476,87.647,100.6068,74.6872,165225.0
2020-12-21,ENERGY,93.04,94.58,91.31,92.25,659052,88.3215,83.2524,66.5774,0.006108,0.020571,73.41,3.58,3.554,88.3215,100.7261,75.9169,166234.0
2020-12-22,ENERGY,92.15,92.25,90.62,91.24,721266,88.8135,83.554,66.6873,-0.010949,0.02008,68.69,3.2798,3.4992,88.8135,100.8369,76.7901,164414.0
2020-12-23,ENERGY,93.26,95.57,91.31,92.42,751748,89.4695,83.8622,66.822,0.012933,0.01868,67.42,3.1014,3.4196,89.4695,100.7138,78.2252,166541.0
2020-12-24,ENERGY,92.79,94.19,91.9,94.07,530905,90.2045,84.1564,66.979,0.017853,0.018732,67.16,3.0578,3.3473,90.2045,100.5554,79.8536,169514.0
2020-12-25,ENERGY,95.8,96.59,94.93,95.07,503849,90.8975,84.4502,67.1505,0.01063,0.018429,62.46,3.0686,3.2915,90.8975,100.5449,81.2501,171316.0
2020-12-28,ENERGY,93.03,95.31,92.18,94.42,587247,91.541,84.7552,67.3028,-0.006837,0.018714,55.21,2.9903,3.2313,91.541,100.2327,82.8493,170145.0
2020-12-29,ENERGY,95.82,96.04,93.51,95.78,773357,92.26,85.0768,67.4614,0.014404,0.018639,58.0,3.0033,3.1857,92.26,99.7099,84.8101,172596.0
2020-12-30,ENERGY,95.92,96.98,94.78,96.54,563406,92.953,85.4134,67.6183,0.007935,0.018557,55.44,3.0399,3.1565,92.953,99.1186,86.7874,173965.0
2020-12-31,ENERGY,99.46,100.15,97.26,98.9,432540,93.6605,85.7622,67.7955,0.024446,0.018529,59.92,3.2222,3.1697,93.6605,99.063,88.258,178218.0
2021-01-01,ENERGY,99.45,99.46,98.15,98.91,437176,94.277,86.1406,67.9844,0.000101,0.018316,64.25,3.3291,3.2016,94.277,99.0554,89.4986,178236.0
2021-01-04,ENERGY,94.99,96.55,94.3,94.33,358390,94.478,86.433,68.1456,-0.046305,0.019848,44.47,3.0096,3.1632,94.478,98.877,90.079,169983.0
2021-01-05,ENERGY,94.44,95.92,94.08,95.18,590181,94.607,86.787,68.3142,0.009011,0.019177,47.49,2.7927,3.0891,94.607,98.9246,90.2894,171514.0
2021-01-06,ENERGY,99.1,99.13,98.45,98.47,905559,94.8905,87.188,68.5115,0.034566,0.020551,65.17,2.8535,3.042,94.8905,99.4466,90.3344,177443.0
2021-01-07,ENERGY,99.04,100.35,98.4,99.47,322185,95.1325,87.6094,68.7125,0.010155,0.020255,69.2,2.9483,3.0232,95.1325,100.1237,90.1413,179245.0
2021-01-08,ENERGY,100.98,102.69,100.3,101.34,1011026,95.448,88.0428,68.9104,0.0188,0.020572,71.07,3.1382,3.0462,95.448,101.1579,89.7381,182615.0
2021-01-11,ENERGY,102.98,103.53,100.65,101.65,426989,95.8445,88.4914,69.1245,0.003059,0.020172,74.94,3.2759,3.0922,95.8445,102.1223,89.5667,183173.0
2021-01-12,ENERGY,103.39,103.94,102.1,102.11,356765,96.123,88.914,69.3468,0.004525,0.019238,74.04,3.3832,3.1504,96.123,102.9966,89.2494,184002.0
2021-01-13,ENERGY,106.5,106.88,104.81,105.09,849517,96.567,89.4348,69.5794,0.029184,0.020031,75.65,3.6664,3.2536,96.567,104.5258,88.6082,189372.0
2021-01-14,ENERGY,110.53,111.12,109.62,111.12,371878,97.5025,90.0766,69.8493,0.057379,0.02051,80.27,4.3275,3.4684,97.5025,107.5328,87.4722,200238.0
2021-01-15,ENERGY,113.31,113.62,112.75,113.1,323178,98.573,90.7752,70.1204,0.017819,0.020173,83.55,4.9542,3.7655,98.573,110.4004,86.7456,203806.0
2021-01-18,ENERGY,112.2,113.46,110.36,111.18,350643,99.5195,91.4278,70.3771,-0.016976,0.021091,77.11,5.2355,4.0595,99.5195,112.2143,86.8247,200346.0
2021-01-19,ENERGY,116.28,116.78,115.5,116.67,309292,100.791,92.1224,70.6584,0.049379,0.02228,80.38,5.8342,4.4145,100.791,114.9981,86.5839,210239.0
2021-01-20,ENERGY,119.17,121.26,117.03,118.22,370045,102.081,92.8594,70.951,0.013285,0.022281,79.89,6.3604,4.8036,102.081,117.7026,86.4594,213032.0
2021-01-21,ENERGY,118.24,119.25,116.3,117.59,357676,103.257,93.5862,71.2516,-0.005329,0.022595,78.35,6.6499,5.1729,103.257,119.8504,86.6636,211897.0
2021-01-22,ENERGY,118.11,118.32,115.8,117.15,546886,104.361,94.3006,71.5561,-0.003742,0.02285,89.62,6.7659,5.4915,104.361,121.5869,87.1351,211104.0
2021-01-25,ENERGY,122.24,122.92,120.08,120.86,585222,105.683,95.0464,71.884,0.031669,0.022913,90.56,7.0756,5.8083,105.683,123.7351,87.6309,217790.0
2021-01-26,ENERGY,120.7,121.51,118.76,119.07,901958,106.8475,95.7788,72.1975,-0.014811,0.023713,84.15,7.0948,6.0656,106.8475,125.2119,88.4831,214564.0
2021-01-27,ENERGY,118.4,120.25,117.48,119.91,244740,108.016,96.525,72.5164,0.007055,0.023721,84.07,7.096,6.2717,108.016,126.5917,89.4403,216078.0
2021-01-28,ENERGY,123.09,123.42,121.18,121.86,774828,109.164,97.3244,72.8494,0.016262,0.023549,84.11,7.1717,6.4517,109.164,128.1997,90.1283,219592.0
2021-01-29,ENERGY,125.89,127.37,125.16,126.66,482397,110.5515,98.2714,73.2068,0.039389,0.024242,86.17,7.5321,6.6678,110.5515,130.4654,90.6376,228241.0
2021-02-01,ENERGY,128.39,130.48,127.89,129.31,871838,112.3005,99.2824,73.58,0.020922,0.019899,87.0,7.9401,6.9222,112.3005,132.3595,92.2415,233017.0
2021-02-02,ENERGY,127.89,128.28,126.95,127.89,681952,113.936,100.2122,73.9451,-0.010981,0.020757,82.39,8.0559,7.149,113.936,133.4439,94.4281,230458.0
2021-02-03,ENERGY,126.7,128.32,126.34,126.83,1293311,115.354,101.1628,74.3056,-0.008288,0.020851,75.98,7.9703,7.3132,115.354,134.2415,96.4665,228548.0
2021-02-04,ENERGY,129.16,130.68,127.1,128.19,334435,116.79,102.1392,74.6757,0.010723,0.020848,75.48,7.9209,7.4348,116.79,134.9456,98.6344,230998.0
2021-02-05,ENERGY,123.47,125.26,121.8,125.08,310734,117.977,103.0166,75.0214,-0.024261,0.022381,72.56,7.5439,7.4566,117.977,134.9449,101.0091,225394.0
2021-02-08,ENERGY,129.09,129.41,127.31,127.78,469779,119.2835,103.9412,75.3776,0.021586,0.022426,69.83,7.3779,7.4409,119.2835,134.9306,103.6364,230260.0
2021-02-09,ENERGY,128.01,130.11,125.9,129.83,518751,120.6695,104.9098,75.7434,0.016043,0.022379,70.36,7.3273,7.4181,120.6695,134.7432,106.5958,233954.0
2021-02-10,ENERGY,129.67,131.21,128.3,130.28,791123,121.929,105.8618,76.1014,0.003466,0.022096,72.4,7.24,7.3825,121.929,134.5677,109.2903,234765.0
2021-02-11,ENERGY,125.39,126.09,123.76,125.3,892910,122.638,106.6728,76.4396,-0.038225,0.021881,62.4,6.6919,7.2444,122.638,134.2748,111.0012,225791.0
2021-02-12,ENERGY,127.78,128.07,124.09,125.97,550867,123.2815,107.4606,76.7685,0.005347,0.021711,58.57,6.2396,7.0434,123.2815,134.0915,112.4715,226998.0
2021-02-15,ENERGY,124.55,126.12,123.11,125.76,381292,124.0105,108.1696,77.0896,-0.001667,0.021135,61.84,5.7974,6.7942,124.0105,133.2345,114.7865,226620.0
2021-02-16,ENERGY,133.14,134.33,130.68,131.48,1050128,124.751,108.9472,77.4278,0.045483,0.020732,67.46,5.8412,6.6036,124.751,133.871,115.631,236927.0
2021-02-17,ENERGY,136.77,136.8,136.43,136.46,793056,125.663,109.8204,77.7861,0.037876,0.021872,70.19,6.2062,6.5241,125.663,135.6408,115.6852,245901.0
2021-02-18,ENERGY,137.21,138.54,137.14,137.83,587721,126.675,110.6844,78.1456,0.01004,0.021669,67.06,6.5307,6.5255,126.675,137.2905,116.0595,248370.0
2021-02-19,ENERGY,141.75,142.2,137.85,139.78,649478,127.8065,111.5794,78.5168,0.014148,0.021519,66.34,6.8661,6.5936,127.8065,138.9579,116.6551,251884.0
2021-02-22,ENERGY,145.23,145.46,144.49,144.93,513534,129.01,112.6036,78.9216,0.036844,0.021834,73.83,7.4615,6.7672,129.01,142.0417,115.9783,261164.0
2021-02-23,ENERGY,145.56,147.16,143.5,146.68,644470,130.3905,113.6064,79.3478,0.012075,0.021083,77.23,7.9825,7.0102,130.3905,144.7687,116.0123,264317.0
2021-02-24,ENERGY,146.12,148.22,144.61,144.69,292324,131.6295,114.576,79.7662,-0.013567,0.021764,72.25,8.141,7.2364,131.6295,146.4684,116.7906,260731.0
2021-02-25,ENERGY,143.79,145.25,142.43,144.35,994286,132.754,115.6148,80.184,-0.00235,0.021864,78.08,8.1453,7.4182,132.754,147.8815,117.6265,260119.0
2021-02-26,ENERGY,143.95,145.02,143.16,144.48,779590,133.645,116.6706,80.6009,0.000901,0.020686,76.31,8.0662,7.5478,133.645,149.3494,117.9406,260353.0
2021-03-01,ENERGY,147.79,148.05,144.6,145.95,474849,134.477,117.7446,81.0188,0.010174,0.020438,75.87,8.0295,7.6441,134.477,150.9583,117.9957,263002.0
2021-03-02,ENERGY,151.22,151.49,149.64,151.36,295246,135.6505,118.947,81.4711,0.037067,0.021116,79.18,8.3409,7.7835,135.6505,153.4468,117.8542,272751.0
2021-03-03,ENERGY,151.75,152.5,148.8,152.11,498096,136.9145,120.1408,81.925,0.004955,0.020761,92.04,8.5496,7.9367,136.9145,155.6398,118.1892,274102.0
2021-03-04,ENERGY,158.85,159.32,156.49,156.8,567033,138.345,121.3954,82.402,0.030833,0.021312,92.93,8.9898,8.1473,138.345,158.5748,118.1152,282554.0
2021-03-05,ENERGY,158.98,160.34,158.51,160.29,523083,140.1055,122.6998,82.8879,0.022258,0.019823,94.05,9.5107,8.42,140.1055,161.5656,118.6454,288843.0
2021-03-08,ENERGY,164.6,165.02,162.0,162.57,488936,141.845,124.0628,83.3858,0.014224,0.019717,93.48,9.9923,8.7345,141.845,164.6935,118.9965,292951.0
2021-03-09,ENERGY,168.94,169.87,168.18,168.5,503079,143.7785,125.5172,83.9235,0.036477,0.020437,93.65,10.7288,9.1333,143.7785,168.7885,118.7685,303637.0
2021-03-10,ENERGY,171.25,171.64,166.81,168.78,654606,145.7035,126.962,84.4667,0.001662,0.020487,93.46,11.2058,9.5478,145.7035,172.2201,119.1869,304142.0
